beatmap_id,diff_sr,diff_size,diff_approach,main_skillset
2297021,6.13,5.2,10,Alt
1947616,5.74,3.8,10,Jump Aim
681786,6.4,4,10.1,Speed
738959,6.18,4,9.7,Speed
877437,6.13,4,9.4,
957288,6.43,4.3,9.4,Streams
1578798,5.84,4.2,9.7,Alt
1609215,6.03,4,9.6,Tech
285086,6.05,4,9,Awkward Aim
2125537,4.96,4.3,8.3,High Density Reading
1914735,6.23,4.2,9.3,Flow Aim
1039561,6.03,5.5,10,General Mechanics
125448,6.17,6.5,10,Precision
2422343,6.36,6.5,10,Alt
1222361,6.18,3.8,10.1,Jump Aim
1858517,5.56,3.5,9.7,Speed
1803623,6.29,4,9.6,
949612,6.23,3.8,9.4,Jump Aim
317223,6.28,4,10,Streams
1814069,6.37,4.3,9.4,Alt
1641637,5.17,4,8,Awkward Aim
1412016,5.85,4,9.6,High Density Reading
1634160,6.11,4,9.2,Flow Aim
445177,5.97,6.5,10,General Mechanics
902947,5.94,5.9,10,Precision
1737389,6.2,5.2,10,Alt
1659942,6.22,3.5,10,Jump Aim
318142,6.19,4,10.3,Speed
1721284,6.47,4.4,9.3,
725026,6.13,4.2,9.2,Jump Aim
305445,6.09,4,9,Streams
1406368,6.11,4,9.3,Alt
168486,5.86,4,10,Tech
119375,5.54,4,9,Awkward Aim
675593,5.41,5,9,High Density Reading
1950368,5.74,4.2,9.6,Flow Aim
139770,6,6.5,10,General Mechanics
331845,6.19,5.2,10,Precision
297463,5.98,5.2,10,Alt
2227471,6.12,4,10.1,Jump Aim
951393,6.35,4,9.7,Speed
1923718,6.37,4.5,9.4,
283723,6.61,4,10,Jump Aim
1100429,6.19,4,9.3,Streams
2307796,6.05,4.3,9.4,Alt
921620,6.38,3.5,9.7,Tech
2270810,5.93,5,9,Awkward Aim
2162140,5.97,4,9,High Density Reading
2320218,5.76,5.2,10,Precision
60238,6.19,6.5,10,Alt
256885,6.5,4,10.3,Speed
2284524,6.47,3.9,9.5,Jump Aim
544334,6.4,4,9.5,Streams
1252022,6.34,4,9.4,Alt
145669,5.86,4,9,Tech
49866,5.45,5,8,High Density Reading
1465195,5.95,4.2,9.4,Flow Aim
2115970,5.99,6.5,10,General Mechanics
720038,6.09,5.2,10,Precision
519318,6.24,5.2,10,Alt
1633678,6.62,4,10.3,Speed
1705537,,,,#N/A
1900365,6.47,4.2,9.4,Jump Aim
1439240,6.56,4.2,9.4,Streams
1955676,6.4,3.8,9.4,Alt
1972244,6.52,4,9.4,Tech
1682831,6.48,3.8,9.6,Strain Stamina
1844892,5.76,5,8,Awkward Aim
1884850,6.22,4,9.6,High Density Reading
1023481,6.34,4,9.3,Flow Aim
2154182,6.33,5.6,10,General Mechanics
2067296,6.14,6.5,10,Precision
2269189,6.48,5.2,10,Alt
1868803,6.78,4,9.7,Jump Aim
556162,7.02,4,10,Speed
944709,6.98,4.2,10.3,Speed
779179,6.71,4.5,9.5,
1225022,,,,#N/A
484036,6.81,4.2,9.4,Streams
718032,6.95,5,9.6,Strain Stamina
1935864,6.14,4,9.5,Pattern Processing
1580728,5.08,4,7.3,High Density Reading
2013876,6.56,5,9.3,Flow Aim
1802225,6.24,4,9.3,Tech
1191349,6.7,5.3,10,General Mechanics
1184609,6.28,6.5,10,Precision
254296,6.56,5.2,10,Alt
116128,6.51,3.9,10,Low Density Reading
139649,6.63,4,9.7,Jump Aim
175397,7.21,4,9.7,Speed
325209,6.7,4,10.3,Low Density Reading
1961046,6.67,4,9.6,
1474012,6.96,3.8,9.6,Jump Aim
847199,6.75,4,9.8,Streams
1973805,6.49,4.2,9.6,Alt
2103267,6.88,3.5,9.2,Tech
1939636,7.1,4.4,9.4,Strain Stamina
66246,5.96,5,8,Pattern Processing
128132,6.5,5,9,Awkward Aim
281390,6.62,5,9,High Density Reading
28068,5.55,5,8,Flow Aim
1229863,6.57,4,9.6,Tech
1025210,6.97,5.2,10,General Mechanics
140390,6.1,6.5,10,Precision
1419975,6.81,5.2,10,Alt
2209218,6.68,5.3,10,Low Density Reading
338862,6.44,4,10.3,Speed
1528970,7.21,4,10,Speed
2255707,7.29,3.8,10.1,Low Density Reading
1542373,7.09,4.2,9.6,
749780,7.05,4.2,9.7,Streams
1313816,6.78,4.6,9.7,Strain Stamina
1395749,7.13,4.2,9.4,Awkward Aim
413428,5.76,4,8.4,High Density Reading
1216439,6.99,4,9.7,Flow Aim
2039544,6.97,3.8,9.6,Tech
951702,6.52,3.9,10,General Mechanics
1632912,6.65,6.5,10,Precision
235880,7.07,5.2,10,Alt
1434424,6.92,5.2,10,Low Density Reading
1728826,6.66,4,9.9,Jump Aim
355510,7.07,4,10.3,Speed
139221,7.33,4,9.7,Speed
1513230,7.24,5.4,9.7,Low Density Reading
880321,7.31,4.2,9.7,Jump Aim
1968148,7.08,4,9.5,Alt
1232752,6.86,4,9.7,Tech
856743,7.46,3.4,9.8,Strain Stamina
60737,6.55,5,8,Pattern Processing
1111493,7.05,4,9.6,Awkward Aim
157582,5.47,6,7,High Density Reading
1530797,7.2,4,9.8,Flow Aim
1300513,7.22,4,9.6,Tech
1974604,7.41,5.5,10,General Mechanics
1509637,6.94,6.5,10,Precision
1804058,7,5.3,10,Low Density Reading
537235,7.64,4,10.3,Jump Aim
2206544,7.53,4,9.7,Speed
359780,6.76,4,10.3,Low Density Reading
876685,5.62,4,9.2,Jump Aim
1700102,4.8,4,9,Streams
2239337,4.92,4,8,Alt
1515987,,,,#N/A
1500459,5.27,4.9,10,General Mechanics
1540194,5.2,4,9,Jump Aim
1124137,5.17,4,9,Jump Aim
2021990,5.16,4,9,Streams
2063684,4.9,4,9,Alt
2099638,4.92,4,9,Tech
693181,5.11,4,9,Awkward Aim
1596819,4.75,4,8.5,High Density Reading
726228,4.75,5.2,10,General Mechanics
554956,4.71,5.2,10,Precision
1001232,5.14,4,9.5,Jump Aim
1914105,,4,8.5,#N/A
281843,,4,9,#N/A
403050,,4,9,#N/A
1391282,,3.5,9,#N/A
2145787,5.13,3.4,9.7,Speed
2066226,5.34,4,9,
1492786,5.45,4,9,Jump Aim
1787963,5.72,4,9,Streams
1830502,5.47,4.7,9,Alt
73561,4.98,4,8,Tech
1882588,5.31,4.2,9,Awkward Aim
341285,5.4,4,9,High Density Reading
1626542,5.19,4.4,10,General Mechanics
899302,5.25,5.2,10,Precision
236524,5.6,4,9.7,Jump Aim
1536555,5.34,4,9.7,Speed
854972,5.86,4,9.3,
1225805,6.23,4,9.5,Jump Aim
541990,5.74,4,9.3,Tech
37658,4.97,5,7,Awkward Aim
1122238,5.61,5,9,High Density Reading
2208435,5.5,6.5,10,Precision
1370137,5.96,4.3,9.7,Jump Aim
130594,5.89,4,9.7,Speed
331109,5.47,4,9.7,Speed
216272,5.62,4,9,Awkward Aim
1520670,5.96,4,8,Pattern Processing
1870002,6.2,4,9.4,
1619453,6.3,4,9.4,Streams
1043223,6.2,3.2,9.6,Alt
145070,6.23,4,9,Tech
128780,5.73,4,8,High Density Reading
257793,6.44,5.2,10,General Mechanics
818765,6.24,5.5,10,Precision
873013,6.25,4,10.3,Jump Aim
48874,6.46,5,9,Speed
1466728,5.59,3.2,9,Pattern Processing
523376,6.42,4,9.3,Streams
2145701,5.89,4,9.2,Alt
1126317,5.78,4,9.5,Awkward Aim
1522904,5.62,3.8,8,High Density Reading
771858,5.95,5.2,10,General Mechanics
1694392,6.42,4,10,Speed
442170,5.77,4,9.3,Jump Aim
849410,,,,#N/A
1102952,5.16,4.3,9,Alt
821336,5.12,4,9.2,Awkward Aim
69666,5,4,8,High Density Reading
511715,5.14,6.5,10,Precision
1054656,5.31,3.8,9.8,Jump Aim
1594989,5.46,4,9.7,Speed
860472,5.86,4,9.3,Jump Aim
1500846,5.56,3.3,9.2,Tech
996731,5.8,3.8,9.5,Strain Stamina
1091511,5.8,4.5,9,Awkward Aim
1055190,5.33,3.5,9.3,High Density Reading
91462,5.05,4,8,Flow Aim
1066244,5.57,5.2,10,General Mechanics
2191553,5.16,5.6,10,Precision
147401,5.57,6.5,10,Alt
1837457,5.55,4.5,10,Jump Aim
1886520,5.21,4,9.7,Speed
744675,4.76,4,9,Awkward Aim
204638,4.31,5,8,Pattern Processing
890901,5.48,3.5,9.3,Tech
1154908,6.27,4,9.2,
1937819,6.14,4.2,9.3,Jump Aim
1766008,6.19,3.5,9.3,Streams
1456417,5.83,4,9.3,Alt
827835,5.66,4,9.5,Tech
1944228,6.16,4.2,9.3,Strain Stamina
541797,6.11,4.2,9.3,Awkward Aim
1306871,6.07,4.2,9.4,High Density Reading
1498885,6.19,4.6,10,General Mechanics
53913,5.99,6.5,10,Alt
135109,6.13,4,9.7,Speed
1681672,5.57,4,9,Awkward Aim
1306747,5.51,3.6,9.2,Tech
1170505,6.61,4.3,9.4,
495633,6.43,4.3,9.3,Jump Aim
2092365,6.14,4,9.4,Alt
1424660,5.78,6,9,Pattern Processing
916972,5.52,4,9,Awkward Aim
1607114,5.82,5,9.7,High Density Reading
126470,5.32,4,8,Flow Aim
1935975,5.85,5.9,10,General Mechanics
1222416,6.29,5.5,10,Precision
498242,6.43,4,10,Speed
1074000,5.88,4,10,Low Density Reading
539697,5.98,4,9.3,Awkward Aim
36547,5.43,5,8,Pattern Processing
953361,5.73,4,9,Tech
2274038,6.37,4.2,9.6,Jump Aim
1242897,6.63,4,9.3,Streams
1932206,5.97,4,9.6,Alt
1480932,5.68,3.6,9.6,Pattern Processing
1772923,5.63,4.1,9.4,Awkward Aim
1555562,5.81,4,9,High Density Reading
687668,6.16,5.2,10,General Mechanics
701033,5.96,5.2,10,Precision
55474,6.34,6.5,10,Alt
1095507,6.57,4,10.3,Jump Aim
1293638,6.51,4,10.1,Speed
39112,6.6,4,9,Low Density Reading
154226,6.23,4,9,Awkward Aim
1009022,5.63,5,8,Pattern Processing
1943551,6.22,3.5,9.2,Tech
1866979,,,,#N/A
1498091,5.39,4,9.2,Streams
348605,5.53,4,9,Awkward Aim
507728,5.44,5.2,10,General Mechanics
2096212,6.25,4,9.3,Jump Aim
1962277,6.02,5,9.3,Streams
600381,5.86,4,9.5,Alt
1838256,6.2,3.2,9.5,Tech
1535886,5.43,7,8.2,Strain Stamina
2020137,,,,#N/A
24471,3.67,3,6,Flow Aim
988228,,,,#N/A
904257,6.39,5.2,10,Alt
1571656,6.64,4,10.3,Speed
65500,5.94,4,9,Speed
821238,5.58,4,9.6,Awkward Aim
541990,5.74,4,9.3,Pattern Processing
389051,5.33,4,8,Tech
2220790,6.31,4.2,9.5,Kitchen Sink
1906932,5.86,4.1,9,Streams
2164247,6.39,4,9.5,Alt
1718454,6.74,4.2,9.5,Jump Aim
1346858,5.01,4.7,6.7,Streams
338391,6.39,4,9,Alt
804828,6.84,4.1,9.3,Tech
1779635,5.29,4,9,Strain Stamina
1694860,6.5,4,9.5,Awkward Aim
2294527,6.67,4.2,9.4,High Density Reading
156905,6.36,4,9,Flow Aim
1495657,6.62,5.5,10,General Mechanics
2108442,6.3,6.5,10,Precision
1500846,5.94,4.3,10,Alt
2157174,6.6,3.7,10,Jump Aim
2032868,6.6,3.8,10.3,Speed
92037,6.81,4,9.7,Speed
2231320,6.38,3,9.2,Awkward Aim
1737291,,,,#N/A
40285,5.15,5,8,Tech
1690244,6.94,4.2,9.6,Streams
1714350,7.08,4,9.7,Alt
2269189,6.15,4,9,Jump Aim
1191209,5.86,4,9.3,Streams
821238,5.58,4,9.6,Alt
790229,5.4,4,9,Awkward Aim
134855,5.06,4,8,High Density Reading
1618980,6.05,5.2,10,General Mechanics
1825727,5.63,6.2,10,Precision
2012244,6.19,4,10,Speed
1774893,5.85,3.8,9.2,Jump Aim
2034145,5.41,4,9.2,Alt
1718542,5.01,5,8.3,Tech
1138938,5.27,4,9,Awkward Aim
2115970,5.15,5,8,High Density Reading
1741093,6.04,5.2,10,General Mechanics
43900,5.26,6.5,10,Precision
923319,5.91,4,9.7,Jump Aim
1447354,5.74,3.8,9.7,Speed
46016,6.11,5,9,Speed
1706995,5.07,4,9,Awkward Aim
1009021,5.15,5,8,Pattern Processing
962500,5.82,4,9.3,Jump Aim
2077120,6.18,3.8,9.4,Streams
1858570,5.89,4,9.3,Alt
269773,5.15,4,9.5,Tech
127363,5.53,4,9,Awkward Aim
58701,4.98,5,8,High Density Reading
238265,5.75,5.2,10,General Mechanics
1759876,5.35,6.5,10,Precision
52946,5.81,5,9.7,Speed
719443,4.99,4,9,Awkward Aim
1244293,6.15,4,9.5,
1057469,6.24,4,9.4,Jump Aim
1964152,6.47,3.6,9.4,Streams
1906778,6.05,4.8,9,Awkward Aim
2123415,5.74,4,9.3,High Density Reading
2284727,6.95,5.2,10,General Mechanics
682074,6.08,6.5,10,Precision
58361,6.38,4,9.7,Speed
1599046,6.17,3.5,10,Speed
2153558,5.85,4,9,Awkward Aim
161159,5.13,5,8,Pattern Processing
129875,5.09,4,8,Tech
1514799,6.64,4.2,9.8,Streams
183460,5.5,4,9,Tech
537949,6.33,5,9.3,Pattern Processing
555965,6.1,4,9.2,Awkward Aim
1670005,6.32,4,9.4,High Density Reading
137303,5.66,4,8,Flow Aim
933666,6.58,5.2,10,General Mechanics
2138994,5.91,6.5,10,Precision
776594,6.12,4.9,10,Alt
299041,6.98,4,10.3,Jump Aim
77996,6.18,4,9.7,Speed
2064324,5.65,4.5,10,Low Density Reading
2003094,5.73,2,9.3,Tech
1629799,6.08,4,9.3,Jump Aim
2014556,5.89,4,9.4,Streams
1876287,5.36,4,9,Alt
1964221,5.45,4.8,8.9,Tech
2138942,5.42,4,9,Awkward Aim
2156980,6.07,4,9.2,High Density Reading
1603721,5.89,4.9,10,General Mechanics
1279551,5.07,6.5,10,Precision
1922386,5.83,4,9.7,Jump Aim
596161,6.28,4,10,Speed
1914227,5.88,4.8,9.2,Jump Aim
1055975,6.1,4,9,Streams
1465149,5.36,4,9,Alt
33651,5.28,5,7,Strain Stamina
2271666,5.53,4.5,9.5,Awkward Aim
1499797,5.53,3,9,High Density Reading
1351370,5.36,5.2,10,General Mechanics
294729,5.92,4,9.7,Jump Aim
2019486,5.46,3.5,9.7,Speed
39059,5.67,5,9,Speed
2123394,5.62,4,9,Awkward Aim
1294881,5.63,4,9,Pattern Processing
1916015,5.03,5,8,Tech
2118714,6.26,4,9.4,Jump Aim
1758838,5.95,3.8,9.3,Strain Stamina
1836468,5.61,5,9,Pattern Processing
1888862,5.98,3.5,9,Awkward Aim
449984,6.39,5.2,10,General Mechanics
1858570,6.29,5.2,10,Precision
2130349,5.93,6.5,10,Alt
578163,6.21,4,9.7,Speed
867655,5.91,5,9.7,Speed
2201285,5.68,4,9.9,Low Density Reading
370612,5.71,4,9,Awkward Aim
2163121,6.03,3.8,9.4,Pattern Processing
1739583,5.24,5,8,Tech
1954858,6.7,3.8,9,Jump Aim
663889,6.42,5,9,Streams
1722011,6.12,4,9.6,Tech
1564055,5.75,5.2,8.1,Pattern Processing
1786452,5.8,4.5,9.4,Awkward Aim
414516,6.22,5,9,Flow Aim
1907051,6.61,5.9,10,General Mechanics
1454082,6.32,5.2,10,Precision
2256655,6.17,6.5,10,Alt
2167038,6.18,5.2,10.3,Speed
27368,5.76,5,8.3,Low Density Reading
1865251,5.8,4.2,9.3,Awkward Aim
1879005,6.03,3,9.5,Pattern Processing
94264,5.63,5,8,Tech
2314855,6.72,5,9.5,
1710926,6.67,4,9.4,Jump Aim
986939,6.9,5,9.6,Streams
1734494,6.72,4,9.5,Tech
2291176,5.87,5,8,Pattern Processing
1271476,6.12,4,9.5,Awkward Aim
124664,6.55,4,9,High Density Reading
1754868,6.05,4,9.4,Flow Aim
156905,6.71,5.2,10,General Mechanics
1877959,6.56,5.2,10,Precision
1979407,6.53,6.5,10,Alt
779441,7.02,4,10.3,Speed
1562,5.91,7,9.7,Low Density Reading
1968486,6.14,4,9.4,Awkward Aim
2176407,5.96,4,9,Pattern Processing
1252258,5.47,5,8,Tech
2303231,6.81,4,9.4,
2117380,7,4.7,9.5,Jump Aim
1389624,6.73,4,9.7,Streams
1116977,6.43,4.5,9.4,Alt
83975,7.04,4,9,Strain Stamina
1241924,6.14,5,8,Pattern Processing
1593262,6.44,4,9,Awkward Aim
848950,6.84,4,9.5,High Density Reading
2095650,6.78,4,9.5,Flow Aim
2123641,6.29,5.6,10,General Mechanics
1644648,6.82,4.9,10,Precision
1114132,7.16,5.5,10,Alt
137766,6.82,6.5,10,Low Density Reading
637279,7.11,4,10.3,Jump Aim
1815526,7.13,3.2,10.3,Speed
1755267,7.05,4,10.3,Speed
296,7.06,5,9,Low Density Reading
1108029,6.67,5,9.5,
2275111,6.5,4,9.4,Awkward Aim
1932206,5.97,4,9.6,Pattern Processing
1628717,5.58,5,9,Tech
49206,5.44,5,7,
1682424,7.08,4,9.3,
2176046,7.27,4.2,9.6,Jump Aim
1897638,7.18,4,10,Streams
2255709,7.07,4,9.6,Alt
1679788,7.17,4.5,9.6,Tech
2370203,5.13,5,5.5,Pattern Processing
1633520,7.24,4,9.6,Awkward Aim
1023355,7.12,4.3,9.6,High Density Reading
2361968,6.77,4,9.5,Flow Aim
2238810,7.13,4.9,10,General Mechanics
1155547,6.79,4.8,10,Precision
118971,7.29,5.2,10,Alt
665509,6.78,6.5,10,Low Density Reading
1447252,7.54,4,10.3,Jump Aim
244230,6.93,4,10.3,Speed
2130383,,,,#N/A
1494630,,,,#N/A
1618417,6.98,4,9.6,Pattern Processing
2232812,6.2,4,9.6,Tech
1633534,5.94,5,9,
1961263,7.56,6.2,9.3,
1981996,5.47,4,9.3,Jump Aim
2319257,5.3,4.3,9,Awkward Aim
72604,4.77,5,8,High Density Reading
128780,6.03,5.2,10,General Mechanics
1073731,5.73,6.5,10,Precision
88680,6.01,4,9.7,Jump Aim
1027973,5.88,4,9.3,Jump Aim
2547374,,,,#N/A
2020098,5.64,4,9.2,Tech
925680,5.39,4.3,9.2,High Density Reading
573861,5.46,4,9,Flow Aim
65177,4.8,4,8,Tech
2180777,5.56,5.2,10,General Mechanics
1968115,5.68,5.5,10,Precision
224514,5.76,5.2,10,Alt
859692,5.6,4,10.2,Speed
36697,5.96,4,9,Speed
69651,5.94,4,9.7,Low Density Reading
948540,6.23,4.3,9.3,Kitchen Sink
1662480,6.22,4,9.6,Alt
908093,6.08,4.1,9.5,Alt
1647345,5.99,4,9.5,Tech
1464221,6.21,4,9.5,Awkward Aim
370612,5.71,4,9,High Density Reading
121804,5.23,4,8,Tech
1722890,6.05,5.2,10,General Mechanics
140937,6.26,5.2,10,Precision
35203,5.88,5.2,10,Alt
2125408,6.23,3.5,10.3,Speed
53461,5.84,5,9,Speed
770285,6.31,4,10,Low Density Reading
1231420,6.58,4,9.5,Kitchen Sink
2036467,6.75,4.2,9.5,Streams
1818604,6.55,4,9.5,Alt
975385,6.43,4,9.4,Jump Aim
2323943,5.8,4.4,9.2,Alt
1771787,6.28,4,9.5,Awkward Aim
2224855,6.41,4,9.2,High Density Reading
168031,5.91,4,9,Flow Aim
1911962,6.08,5.6,8.7,Tech
36547,6.16,6.5,10,General Mechanics
1714636,6.17,5.2,10,Precision
1358482,6.72,5.2,10,Alt
277210,6.61,4,10.3,Jump Aim
69396,6.84,4,9.7,Speed
554701,6.29,4,10.1,Speed
44989,6.14,4,9,Low Density Reading
2317079,6.46,4,9.3,Kitchen Sink
1131747,6.8,4.4,9.7,Streams
1173113,6.61,4,9.4,Alt
1918015,6.67,4,9.6,Streams
1918539,6.19,4,9.5,Alt
1043223,6.2,3.2,9.6,Awkward Aim
278399,6.31,4,9,High Density Reading
1156568,6.72,3.8,9.5,Flow Aim
84485,5.68,4,8,Tech
2246356,6.68,5.2,10,Precision
63875,6.23,6.5,10,Alt
1538272,6.27,5.2,10,Low Density Reading
893030,6.84,4,10.3,Jump Aim
2270798,7.11,4,9.7,Speed
775513,7.27,4,9.6,Jump Aim
2027309,7.03,3.5,9.4,Streams
2279004,7.01,3,9.5,Alt
2036903,6.6,5,9.4,Strain Stamina
1982289,6.88,4,9.4,Awkward Aim
2038860,7.17,5,9.6,High Density Reading
2060262,6.9,4.5,9.5,Flow Aim
1460113,6.81,5,9,Tech
1972186,7.17,5.2,10,Precision
1963977,6.23,5.2,10,Alt
145669,6.31,5.2,10,Low Density Reading
323907,7.15,6.5,10,
252812,6.85,4,10.3,Jump Aim
684921,7.05,4,10.3,Speed
89428,7.12,4,9.7,Speed
2062187,7.03,4,10.1,Low Density Reading
43603,6.9,5,9.7,
1868302,7.17,4,9.5,Kitchen Sink
1815397,7.61,4,9.8,Streams
633993,7.66,4.2,9.6,Alt
1884388,7.27,2.8,9.7,Streams
179559,7.23,4,9,Alt
2438634,7.72,4.2,9.5,Tech
2260875,5.83,6,8.5,Strain Stamina
889177,7.18,4.5,9.8,Awkward Aim
1403900,7.25,4,9.8,High Density Reading
1876720,7.12,4,9.5,Flow Aim
2096611,5.83,5.3,7.5,Tech
164432,6.92,4,9,
2025135,7.05,5.2,10,General Mechanics
1166435,7.18,5.9,10,Precision
2185951,7.64,5.9,10,Alt
2232865,7.2,5.9,10,Low Density Reading
1867443,7.14,6.8,10,
1967172,7.73,4.2,9.7,Jump Aim
2206972,7.6,4,10.3,Speed
1555717,7.49,4,10.3,Speed
36077,7.53,4,9,Low Density Reading
2074476,7.45,5,10,
1574230,7.87,4.5,9.8,Kitchen Sink
1856805,7.29,4,9.4,Streams
657519,7.56,4.5,9.6,Alt
1361429,6.15,4,9.4,Jump Aim
1188172,6.37,3.5,9.3,Streams
2057956,5.79,4.2,9.3,Alt
1160949,5.79,4,9.2,Tech
2296800,6.07,3.8,9.3,Awkward Aim
43666,5.57,6.5,10,General Mechanics
278262,5.44,5.2,10,Precision
38377,5.95,5,9.7,Speed
2247583,,,,#N/A
902716,6.24,4,9.4,Streams
2049110,5.96,4,9.5,Alt
92780,5.87,4,9,Tech
1823007,6,3.6,9.2,Strain Stamina
2296608,6.28,4,9,Awkward Aim
1232234,5.88,4.4,9.6,Flow Aim
2020382,6.05,4.6,10,General Mechanics
2174050,5.73,6.5,10,Precision
1393407,5.97,5.5,10,Alt
726981,6.31,4,10,Jump Aim
47487,6.45,4,9.7,Speed
869973,6.51,4.2,9.5,
2084193,6.1,4,9.3,Jump Aim
2135058,5.93,5,9.2,Streams
1291481,6.26,4,9.4,Alt
1874847,,,,#N/A
2231320,6.38,3,9.2,Strain Stamina
1983241,5.75,4.3,9.3,Flow Aim
623793,6.37,5.6,10,General Mechanics
1921032,6.04,4.9,10,Alt
2192412,6.28,4.4,10.2,Jump Aim
2186073,6.6,4,9.7,Speed
1974409,6.58,4.2,9.3,Kitchen Sink
2219160,6.09,4.2,9.4,Tech
1863199,6.53,5,9,Awkward Aim
1009022,5.63,5,8,High Density Reading
2219810,6.01,4,9.3,Flow Aim
1955207,6.67,6.5,10,General Mechanics
153857,6.15,5.2,10,Alt
1694582,6.39,4,10.1,Jump Aim
2078195,6.63,4.2,9.6,Kitchen Sink
861180,6.86,4.4,9.6,Streams
1888082,6.3,4.2,9.5,Alt
1361845,,,,#N/A
1156816,,,,#N/A
1595870,6.08,3.8,9.2,Alt
2077521,5.83,4.5,8.7,Strain Stamina
1749360,6.45,3.6,9.6,Pattern Processing
272645,6.41,4,9,Awkward Aim
2238398,6.05,4.2,8.2,High Density Reading
986233,5.88,5,9,Tech
2231135,6.64,5.2,10,General Mechanics
1650328,6.67,6.5,10,Precision
1572436,6.38,5.3,10,Alt
683086,6.63,4,10.3,Jump Aim
1768517,6.41,4,10,Speed
52507,5.9,5,9,Low Density Reading
1053729,6.73,4.3,9.7,Kitchen Sink
1397146,6.5,4.4,9.5,Streams
2272898,6.77,4,9.5,Jump Aim
547874,6.75,4,9.6,Streams
1650139,6.32,4.5,9.3,Alt
2258374,6.08,5,9.4,Tech
368238,6.75,4.2,9.5,Strain Stamina
1389956,5.7,5.2,8.7,Pattern Processing
1481149,5.97,5.5,8.5,High Density Reading
2164160,6.21,4,9.4,Flow Aim
2207682,6.5,3.5,9.5,Tech
1215429,6.41,5.2,10,General Mechanics
2074476,5.88,6.5,10,Precision
124664,6.86,5.2,10,Alt
2028583,6.62,4.9,10,Low Density Reading
1428656,6.96,4,10.3,Jump Aim
1863248,6.9,4,9.7,Speed
33736,6.24,5,9,Low Density Reading
1986326,7.06,4.3,9.6,Kitchen Sink
1425953,6.78,4,9.5,Streams
2250760,7.2,4,9.6,Jump Aim
2467744,6.87,4,9.6,Streams
1842523,6.71,4.3,9.5,Alt
2038186,6.74,4,9.5,Tech
938413,5.8,3.5,9.2,Strain Stamina
2131792,6.43,4.3,9.3,Awkward Aim
2026358,6.52,4.7,9.2,High Density Reading
1986140,6.49,4,9.5,Tech
1458351,7.01,5.2,10,Alt
2096523,6.82,5.2,10,Low Density Reading
1007169,7.1,4,10,Jump Aim
2144228,6.49,4,10.3,Speed
2025224,7.12,5,10.2,Speed
1049018,6.87,4,9.5,Streams
791274,7.06,4,9.5,Alt
2250670,7.29,4.2,9.6,Jump Aim
2477046,6.78,4.2,9.7,Streams
1871128,6.64,4,9.7,Alt
2097288,6.8,4.5,9.5,Awkward Aim
988403,7.01,4,9.5,High Density Reading
1239979,5.97,5,8,Flow Aim
1861701,6.66,4.2,9.4,Tech
847386,7.25,5.9,10,General Mechanics
121522,6.38,6.5,10,Precision
1945547,6.78,6.2,10,Alt
1543159,7,5.6,10,Low Density Reading
646530,6.94,4.1,10.3,Jump Aim
448000,6.76,4,10,Speed
2027183,7.2,3,9.7,Speed
1680864,7.26,4,9.8,Low Density Reading
2233275,7.48,4,9.6,Streams
2338526,6.9,4,9.8,Alt
719231,6,4.2,9.5,Jump Aim
278451,5.84,4,9,Streams
1550984,5.8,4,9.4,Alt
1947202,5.91,4,9.3,Tech
47365,4.96,4,8,Awkward Aim
1860104,,,,#N/A
1561845,5.89,5.2,10,Precision
930732,5.49,4,10,Jump Aim
530391,6.2,4,9.7,Speed
1435550,6.06,3.8,9.3,Jump Aim
701033,5.65,4,9.6,Tech
2180681,5.71,3.8,9.3,Strain Stamina
2182173,5.94,4.3,9.5,Awkward Aim
822138,4.87,4,8,High Density Reading
150837,5.86,4,9,Flow Aim
719902,5.81,5.2,10,General Mechanics
2101557,5.49,5.6,10,Precision
1637465,6.45,5.2,10,Alt
741612,5.92,4,9.9,Speed
712278,5.93,4,9.3,
1684136,6.01,3.6,9.4,Jump Aim
789091,6.07,4.2,9,Streams
1746520,5.67,4,9.5,Tech
1789641,5.72,4.5,9,Strain Stamina
91476,5.31,4,8,Awkward Aim
198428,5.77,5,9,High Density Reading
1971718,5.67,4,9.5,Flow Aim
775348,6.12,5.5,10,General Mechanics
605717,5.89,6.5,10,Alt
142480,6.15,4,9.7,Jump Aim
1912049,5.47,4,9.7,Speed
457061,6,5,9.3,Kitchen Sink
1484886,5.63,3,9.4,Streams
541044,5.81,4,9.4,Alt
1113057,6.35,4,9.4,Jump Aim
2203226,5.76,4,9.5,Alt
1667256,,,,#N/A
74652,5.34,4,8,Awkward Aim
1602151,5.87,4,9,High Density Reading
366140,6.45,5.2,10,General Mechanics
2220534,5.66,5.5,10,Precision
42244,6.55,6.5,10,Alt
1902670,6.62,4,9.7,Jump Aim
896915,6.68,4,10.1,Speed
1000747,6.24,4,9.3,Kitchen Sink
2158483,6.67,4.2,9.5,Jump Aim
1191349,6.24,4.1,9.6,Streams
1969064,6.12,4.2,9.4,Tech
1970032,6.55,3,9.5,Strain Stamina
1989147,5.58,5,9,Pattern Processing
2048161,5.93,4,9.3,Awkward Aim
2144135,5.3,5,8,High Density Reading
119238,5.82,4,9,Flow Aim
1685774,6.04,3.5,9.3,Tech
284873,6.6,5.2,10,General Mechanics
1843708,6.3,4.8,10,Precision
1506823,6.24,5.5,10,Low Density Reading
